Subject,ModelId,OptimStage,OptimSubstage,Replicate,Iteration,AnalysisId,ParameterCode,NegativeLogLikelihood (float),ParameterValue (float)
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,622,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.11602057701989,0.0003640110901206652
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,622,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.11602057701989,0.3499296734033648
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,622,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.11602057701989,0.14593055268761548
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,822,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.11531955530506,3124.7178333144498
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,822,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.11531955530506,0.00038078852979338284
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,822,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.11531955530506,0.31323659022979844
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,822,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.11531955530506,0.1254635697725185
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1022,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.69338145830754,3125.9720345101596
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1022,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.69338145830754,0.0003699920486446291
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1022,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.69338145830754,0.32206521368410096
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1022,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.69338145830754,0.105312520297499
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1222,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.12615628599757,3104.6627858370084
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1222,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.12615628599757,0.00039015714815373225
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1222,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.12615628599757,0.3119733197273325
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1222,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.12615628599757,0.0915485904973762
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1422,546272fd-1817-4d29-a66b-93dc696e41f8,K,-24.649376686987914,3112.7582869353837
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1422,546272fd-1817-4d29-a66b-93dc696e41f8,q,-24.649376686987914,0.0003898389686899131
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1422,546272fd-1817-4d29-a66b-93dc696e41f8,r,-24.649376686987914,0.3217876997414391
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1422,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-24.649376686987914,0.16610115695592653
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1622,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.99988000324041,3140.6177501122206
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1622,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.99988000324041,0.00038069184731569575
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1622,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.99988000324041,0.3162173134639079
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1622,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.99988000324041,0.15516665918007205
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1822,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.30392865733632,3000.1743090734544
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1822,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.30392865733632,0.00042440563853697827
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1822,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.30392865733632,0.3346188133322617
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,1822,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.30392865733632,0.15266358069824323
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2022,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.566256081957498,2884.2890491045973
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2022,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.566256081957498,0.0004425470643163193
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2022,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.566256081957498,0.3475685104056258
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2022,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.566256081957498,0.08610477315127422
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2222,546272fd-1817-4d29-a66b-93dc696e41f8,K,-16.982755681350532,2883.8547177562223
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2222,546272fd-1817-4d29-a66b-93dc696e41f8,q,-16.982755681350532,0.00037107701205740947
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2222,546272fd-1817-4d29-a66b-93dc696e41f8,r,-16.982755681350532,0.3868596417204942
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2222,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-16.982755681350532,0.24595003328183176
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2422,546272fd-1817-4d29-a66b-93dc696e41f8,K,-17.53669519021996,2918.820035646908
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2422,546272fd-1817-4d29-a66b-93dc696e41f8,q,-17.53669519021996,0.0003228710594284796
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2422,546272fd-1817-4d29-a66b-93dc696e41f8,r,-17.53669519021996,0.39107995780435956
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2422,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-17.53669519021996,0.17603292418550567
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2622,546272fd-1817-4d29-a66b-93dc696e41f8,K,-17.20624586528531,2969.652728882144
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2622,546272fd-1817-4d29-a66b-93dc696e41f8,q,-17.20624586528531,0.00037958045986659133
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2622,546272fd-1817-4d29-a66b-93dc696e41f8,r,-17.20624586528531,0.36017969668417077
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2622,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-17.20624586528531,0.2590688424978018
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2822,546272fd-1817-4d29-a66b-93dc696e41f8,K,-22.996775241020178,2883.2241563443495
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2822,546272fd-1817-4d29-a66b-93dc696e41f8,q,-22.996775241020178,0.00045505034803502574
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2822,546272fd-1817-4d29-a66b-93dc696e41f8,r,-22.996775241020178,0.34210312619843203
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,2822,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-22.996775241020178,0.18185040448685857
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3022,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.10924712236372,2975.8296651491305
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3022,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.10924712236372,0.0003643761433071909
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3022,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.10924712236372,0.351870176443932
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3022,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.10924712236372,0.14319607088583383
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3222,546272fd-1817-4d29-a66b-93dc696e41f8,K,-20.76195854902055,3049.4820483024478
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3222,546272fd-1817-4d29-a66b-93dc696e41f8,q,-20.76195854902055,0.000381609389764783
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3222,546272fd-1817-4d29-a66b-93dc696e41f8,r,-20.76195854902055,0.34587338489778485
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3222,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-20.76195854902055,0.19369335039686147
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3422,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.091474554356623,3005.268725558979
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3422,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.091474554356623,0.0003836872600140585
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3422,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.091474554356623,0.3362791259618559
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3422,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.091474554356623,0.09016577789890044
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3622,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.234218447839964,2971.563632862674
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3622,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.234218447839964,0.00039352607760082887
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3622,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.234218447839964,0.34062603359879157
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3622,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.234218447839964,0.1234991866402812
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3822,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.497510427575023,2844.6258711111877
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3822,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.497510427575023,0.000446915013166728
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3822,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.497510427575023,0.355649352372195
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,3822,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.497510427575023,0.16444446210549712
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4022,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.537673828805346,2885.486272076593
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4022,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.537673828805346,0.00042500527777415177
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4022,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.537673828805346,0.3518819207234415
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4022,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.537673828805346,0.10803864963960816
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4222,546272fd-1817-4d29-a66b-93dc696e41f8,K,-18.67824196921008,2955.9610189895016
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4222,546272fd-1817-4d29-a66b-93dc696e41f8,q,-18.67824196921008,0.00039370055384295596
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4222,546272fd-1817-4d29-a66b-93dc696e41f8,r,-18.67824196921008,0.3344065070967873
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4222,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-18.67824196921008,0.22851868348124876
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4422,546272fd-1817-4d29-a66b-93dc696e41f8,K,-21.274907429202845,3288.506250736167
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4422,546272fd-1817-4d29-a66b-93dc696e41f8,q,-21.274907429202845,0.00035909116326260766
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4422,546272fd-1817-4d29-a66b-93dc696e41f8,r,-21.274907429202845,0.30907896344013214
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4422,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-21.274907429202845,0.17764233452681313
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4622,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.614023328499368,3413.6981397296177
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4622,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.614023328499368,0.0003402861029820327
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4622,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.614023328499368,0.2846428656414613
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4622,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.614023328499368,0.10259580808017998
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4822,546272fd-1817-4d29-a66b-93dc696e41f8,K,-19.566985181070955,3310.9352601991345
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4822,546272fd-1817-4d29-a66b-93dc696e41f8,q,-19.566985181070955,0.0003587199830092954
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4822,546272fd-1817-4d29-a66b-93dc696e41f8,r,-19.566985181070955,0.2997436099321979
fisheries,schaefer,Simulated annealing,Annealing (T=2.165515),1,4822,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-19.566985181070955,0.22640958578069334
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,21,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.805924577052018,2950.9510192557736
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,21,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.805924577052018,0.00039415055708794924
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,21,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.805924577052018,0.3460621567985089
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,21,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.805924577052018,0.13035956805862453
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,221,546272fd-1817-4d29-a66b-93dc696e41f8,K,-24.964762664341748,2994.622403387534
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,221,546272fd-1817-4d29-a66b-93dc696e41f8,q,-24.964762664341748,0.00038417661361062137
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,221,546272fd-1817-4d29-a66b-93dc696e41f8,r,-24.964762664341748,0.33797395989120776
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,221,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-24.964762664341748,0.16617050652299992
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,421,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.474785129231957,2928.3627752903367
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,421,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.474785129231957,0.0004189213068720144
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,421,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.474785129231957,0.3451383276449844
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,421,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.474785129231957,0.11130414524879698
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,621,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.63153908858192,2747.717816732304
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,621,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.63153908858192,0.00047100263102801065
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,621,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.63153908858192,0.3768565320261875
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,621,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.63153908858192,0.10892187312626249
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,821,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.568742804949533,2705.713180341529
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,821,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.568742804949533,0.000459456284658213
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,821,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.568742804949533,0.38345627080770434
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,821,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.568742804949533,0.12445176394879903
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1021,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.70435075598415,2720.720123557415
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1021,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.70435075598415,0.000498827408157057
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1021,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.70435075598415,0.37903213235178507
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1021,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.70435075598415,0.12626695813959515
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1221,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.450589985556494,2559.7612643352318
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1221,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.450589985556494,0.0004947324282773743
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1221,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.450589985556494,0.41942761124803324
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1221,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.450589985556494,0.10206371874703563
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1421,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.254602331907222,2468.620486012826
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1421,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.254602331907222,0.0005730914451944145
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1421,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.254602331907222,0.4329415825842329
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1421,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.254602331907222,0.13103604585056014
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1621,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.54591173724037,2545.6086714751464
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1621,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.54591173724037,0.0005187489438836282
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1621,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.54591173724037,0.4187837308038564
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1621,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.54591173724037,0.10197518955378192
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1821,546272fd-1817-4d29-a66b-93dc696e41f8,K,-22.43438767635977,2627.5868345032163
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1821,546272fd-1817-4d29-a66b-93dc696e41f8,q,-22.43438767635977,0.00041921757017957174
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1821,546272fd-1817-4d29-a66b-93dc696e41f8,r,-22.43438767635977,0.42340478941443815
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,1821,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-22.43438767635977,0.14183552296514615
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2021,546272fd-1817-4d29-a66b-93dc696e41f8,K,-7.935558834118729,2436.065907062026
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2021,546272fd-1817-4d29-a66b-93dc696e41f8,q,-7.935558834118729,0.00046446306129013055
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2021,546272fd-1817-4d29-a66b-93dc696e41f8,r,-7.935558834118729,0.4692778152577128
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2021,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-7.935558834118729,0.42717542643541007
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2221,546272fd-1817-4d29-a66b-93dc696e41f8,K,-19.23322565028388,2458.626968816334
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2221,546272fd-1817-4d29-a66b-93dc696e41f8,q,-19.23322565028388,0.0004500081423657847
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2221,546272fd-1817-4d29-a66b-93dc696e41f8,r,-19.23322565028388,0.46428092611674526
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2221,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-19.23322565028388,0.1261913527978824
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2421,546272fd-1817-4d29-a66b-93dc696e41f8,K,-18.340941368246316,2525.4197626276523
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2421,546272fd-1817-4d29-a66b-93dc696e41f8,q,-18.340941368246316,0.0004637231241240293
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2421,546272fd-1817-4d29-a66b-93dc696e41f8,r,-18.340941368246316,0.4508501972514003
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2421,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-18.340941368246316,0.14168694562760215
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2621,546272fd-1817-4d29-a66b-93dc696e41f8,K,-19.469809476648845,2455.20488869558
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2621,546272fd-1817-4d29-a66b-93dc696e41f8,q,-19.469809476648845,0.0006361798131750295
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2621,546272fd-1817-4d29-a66b-93dc696e41f8,r,-19.469809476648845,0.4336611803159084
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2621,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-19.469809476648845,0.1270247714908207
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2821,546272fd-1817-4d29-a66b-93dc696e41f8,K,-21.31183165639695,2358.4770829250233
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2821,546272fd-1817-4d29-a66b-93dc696e41f8,q,-21.31183165639695,0.0005072567331716452
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2821,546272fd-1817-4d29-a66b-93dc696e41f8,r,-21.31183165639695,0.47393169321148726
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,2821,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-21.31183165639695,0.11866668049044664
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3021,546272fd-1817-4d29-a66b-93dc696e41f8,K,-22.2376182206706,2443.9056979523607
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3021,546272fd-1817-4d29-a66b-93dc696e41f8,q,-22.2376182206706,0.0004999558152397079
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3021,546272fd-1817-4d29-a66b-93dc696e41f8,r,-22.2376182206706,0.44857589582545176
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3021,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-22.2376182206706,0.18123596340586587
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3221,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.4085084849853,2493.4504284100035
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3221,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.4085084849853,0.0004968784646951181
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3221,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.4085084849853,0.4366243765033842
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3221,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.4085084849853,0.14128071245785498
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3421,546272fd-1817-4d29-a66b-93dc696e41f8,K,-19.91552467800571,2465.3836853251305
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3421,546272fd-1817-4d29-a66b-93dc696e41f8,q,-19.91552467800571,0.000441144189553367
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3421,546272fd-1817-4d29-a66b-93dc696e41f8,r,-19.91552467800571,0.45617125648946855
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3421,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-19.91552467800571,0.143766427914738
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3621,546272fd-1817-4d29-a66b-93dc696e41f8,K,-20.502462884569862,2463.294210813099
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3621,546272fd-1817-4d29-a66b-93dc696e41f8,q,-20.502462884569862,0.0005441148249390598
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3621,546272fd-1817-4d29-a66b-93dc696e41f8,r,-20.502462884569862,0.4468229545936999
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3621,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-20.502462884569862,0.11552214506348005
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3821,546272fd-1817-4d29-a66b-93dc696e41f8,K,-24.871163749546522,2429.1427505837637
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3821,546272fd-1817-4d29-a66b-93dc696e41f8,q,-24.871163749546522,0.0005358932643980931
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3821,546272fd-1817-4d29-a66b-93dc696e41f8,r,-24.871163749546522,0.44962428899676865
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,3821,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-24.871163749546522,0.14990735860134652
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,4021,546272fd-1817-4d29-a66b-93dc696e41f8,K,-22.943556242241122,2404.7452877177902
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,4021,546272fd-1817-4d29-a66b-93dc696e41f8,q,-22.943556242241122,0.0005491789663620071
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,4021,546272fd-1817-4d29-a66b-93dc696e41f8,r,-22.943556242241122,0.4583004098271298
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,4021,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-22.943556242241122,0.09426426636233418
fisheries,schaefer,Simulated annealing,Annealing (T=2.057239),1,4221,546272fd-1817-4d29-a66b-93dc696e41f8,K,-24.579837997970962,2420.7373635365343
